Kommunkod,Kommun,Kon,År,Befolkningstäthet (invånare per kvkm),Folkmängd
0186,Lidingö,1+2,2001,1341.3,40895.0
0186,Lidingö,1+2,2002,1351.0,41192.0
0186,Lidingö,1+2,2003,1351.1,41194.0
0186,Lidingö,1+2,2004,1358.1,41407.0
0186,Lidingö,1+2,2005,1374.0,41892.0
0186,Lidingö,1+2,2006,1388.0,42321.0
0186,Lidingö,1+2,2007,1400.8,42710.0
0186,Lidingö,1+2,2008,1413.9,43111.0
0186,Lidingö,1+2,2009,1424.9,43445.0
0186,Lidingö,1+2,2010,1425.0,44017.0
0186,Lidingö,1+2,2011,1431.2,44081.0
0186,Lidingö,1+2,2012,1442.6,44434.0
0186,Lidingö,1+2,2013,1466.8,45178.0
0186,Lidingö,1+2,2014,1476.1,45465.0
0186,Lidingö,1+2,2015,1503.5,46302.0
0186,Lidingö,1+2,2016,1521.4,46853.0
0186,Lidingö,1+2,2017,1532.2,47185.0
0186,Lidingö,1+2,2018,1558.1,47818.0
0186,Lidingö,1+2,2019,1568.0,48123.0
0186,Lidingö,1+2,2020,1564.2,48005.0
0186,Lidingö,1+2,2021,1569.3,48162.0
0186,Lidingö,1+2,2022,1578.1,48432.0
0186,Lidingö,1+2,2023,1574.6,48324.0
0186,Lidingö,1+2,2024,1567.1,48377.0
0186,Lidingö,1+2,2025,1566.9,48369.0
0187,Vaxholm,1+2,2000,159.9,9286.0
0187,Vaxholm,1+2,2001,163.1,9470.0
0187,Vaxholm,1+2,2002,165.9,9631.0
0187,Vaxholm,1+2,2003,167.5,9725.0
0187,Vaxholm,1+2,2004,170.6,9904.0
0187,Vaxholm,1+2,2005,174.4,10123.0
0187,Vaxholm,1+2,2006,179.8,10440.0
0187,Vaxholm,1+2,2007,182.6,10600.0
0187,Vaxholm,1+2,2008,185.1,10747.0
0187,Vaxholm,1+2,2009,189.5,11001.0
0187,Vaxholm,1+2,2010,190.2,10965.0
0187,Vaxholm,1+2,2011,192.5,11141.0
0187,Vaxholm,1+2,2012,192.2,11126.0
0187,Vaxholm,1+2,2013,193.3,11188.0
0187,Vaxholm,1+2,2014,195.9,11329.0
0187,Vaxholm,1+2,2015,196.8,11380.0
0187,Vaxholm,1+2,2016,200.9,11621.0
0187,Vaxholm,1+2,2017,204.6,11831.0
0187,Vaxholm,1+2,2018,208.6,12023.0
0187,Vaxholm,1+2,2019,208.3,12003.0
0187,Vaxholm,1+2,2020,206.2,11886.0
0187,Vaxholm,1+2,2021,208.2,11996.0
0187,Vaxholm,1+2,2022,206.5,11899.0
0187,Vaxholm,1+2,2023,205.1,11817.0
0187,Vaxholm,1+2,2024,204.1,11822.0
0187,Vaxholm,1+2,2025,200.9,11636.0
0188,Norrtälje,1+2,2000,26.2,52611.0
0188,Norrtälje,1+2,2001,26.5,53286.0
0188,Norrtälje,1+2,2002,26.7,53702.0
0188,Norrtälje,1+2,2003,26.9,54021.0
0188,Norrtälje,1+2,2004,27.0,54366.0
0188,Norrtälje,1+2,2005,27.2,54596.0
0188,Norrtälje,1+2,2006,27.3,54836.0
0188,Norrtälje,1+2,2007,27.5,55225.0
0188,Norrtälje,1+2,2008,27.6,55528.0
0188,Norrtälje,1+2,2009,27.8,55927.0
0188,Norrtälje,1+2,2010,27.9,56080.0
0188,Norrtälje,1+2,2011,27.9,56245.0
0188,Norrtälje,1+2,2012,28.0,56634.0
0188,Norrtälje,1+2,2013,28.2,56845.0
0188,Norrtälje,1+2,2014,28.6,57568.0
0188,Norrtälje,1+2,2015,29.1,58669.0
0188,Norrtälje,1+2,2016,29.5,59420.0
0188,Norrtälje,1+2,2017,30.2,60808.0
0188,Norrtälje,1+2,2018,30.7,61769.0
0188,Norrtälje,1+2,2019,31.1,62622.0
0188,Norrtälje,1+2,2020,31.6,63673.0
0188,Norrtälje,1+2,2021,32.1,64762.0
0188,Norrtälje,1+2,2022,32.5,65587.0
0188,Norrtälje,1+2,2023,32.6,65770.0
0188,Norrtälje,1+2,2024,32.9,66585.0
0188,Norrtälje,1+2,2025,33.0,66832.0
0191,Sigtuna,1+2,2000,106.7,35001.0
0191,Sigtuna,1+2,2001,108.3,35518.0
0191,Sigtuna,1+2,2002,109.1,35771.0
0191,Sigtuna,1+2,2003,109.9,36028.0
0191,Sigtuna,1+2,2004,110.8,36322.0
0191,Sigtuna,1+2,2005,112.0,36711.0
0191,Sigtuna,1+2,2006,112.8,36976.0
0191,Sigtuna,1+2,2007,115.3,37793.0
0191,Sigtuna,1+2,2008,117.0,38372.0
0191,Sigtuna,1+2,2009,119.6,39219.0
0191,Sigtuna,1+2,2010,122.0,39990.0
0191,Sigtuna,1+2,2011,126.2,41329.0
0191,Sigtuna,1+2,2012,129.1,42272.0
0191,Sigtuna,1+2,2013,132.5,43372.0
0191,Sigtuna,1+2,2014,134.5,44085.0
0191,Sigtuna,1+2,2015,136.7,44786.0
0191,Sigtuna,1+2,2016,141.2,46274.0
0191,Sigtuna,1+2,2017,143.9,47146.0
0191,Sigtuna,1+2,2018,146.9,48130.0
0191,Sigtuna,1+2,2019,149.4,48964.0
0191,Sigtuna,1+2,2020,151.2,49537.0
0191,Sigtuna,1+2,2021,153.4,50273.0
0191,Sigtuna,1+2,2022,158.3,51876.0
0191,Sigtuna,1+2,2023,160.4,52529.0
0191,Sigtuna,1+2,2024,160.2,52767.0
0191,Sigtuna,1+2,2025,162.0,53365.0
0192,Nynäshamn,1+2,2000,67.1,23965.0
0192,Nynäshamn,1+2,2001,68.1,24332.0
0192,Nynäshamn,1+2,2002,68.7,24528.0
0192,Nynäshamn,1+2,2003,68.8,24587.0
0192,Nynäshamn,1+2,2004,69.1,24670.0
0192,Nynäshamn,1+2,2005,69.0,24648.0
0192,Nynäshamn,1+2,2006,70.0,24992.0
0192,Nynäshamn,1+2,2007,71.0,25353.0
0192,Nynäshamn,1+2,2008,71.4,25499.0
0192,Nynäshamn,1+2,2009,72.2,25781.0
0192,Nynäshamn,1+2,2010,72.9,26032.0
0192,Nynäshamn,1+2,2011,73.2,26248.0
0192,Nynäshamn,1+2,2012,74.0,26572.0
0192,Nynäshamn,1+2,2013,74.7,26796.0
0192,Nynäshamn,1+2,2014,75.4,27041.0
0192,Nynäshamn,1+2,2015,76.7,27500.0
0192,Nynäshamn,1+2,2016,77.4,27752.0
0192,Nynäshamn,1+2,2017,78.4,28109.0
0192,Nynäshamn,1+2,2018,79.2,28290.0
0192,Nynäshamn,1+2,2019,80.0,28575.0
0192,Nynäshamn,1+2,2020,80.6,28811.0
0192,Nynäshamn,1+2,2021,82.5,29495.0
0192,Nynäshamn,1+2,2022,84.1,30043.0
0192,Nynäshamn,1+2,2023,84.9,30311.0
0192,Nynäshamn,1+2,2024,85.2,30579.0
0192,Nynäshamn,1+2,2025,85.3,30610.0
0305,Håbo,1+2,2000,121.8,17468.0
0305,Håbo,1+2,2001,123.1,17648.0
0305,Håbo,1+2,2002,124.6,17864.0
0305,Håbo,1+2,2003,126.3,18115.0
0305,Håbo,1+2,2004,128.2,18378.0
0305,Håbo,1+2,2005,129.5,18569.0
0305,Håbo,1+2,2006,130.0,18637.0
0305,Håbo,1+2,2007,132.0,18931.0
0305,Håbo,1+2,2008,134.1,19225.0
0305,Håbo,1+2,2009,135.7,19452.0
0305,Håbo,1+2,2010,136.9,19629.0
0305,Håbo,1+2,2011,137.1,19715.0
0305,Håbo,1+2,2012,138.3,19883.0
0305,Håbo,1+2,2013,138.9,19968.0
0305,Håbo,1+2,2014,139.6,20034.0
0305,Håbo,1+2,2015,141.3,20279.0
0305,Håbo,1+2,2016,144.5,20737.0
0305,Håbo,1+2,2017,146.9,21083.0
0305,Håbo,1+2,2018,150.2,21564.0
0305,Håbo,1+2,2019,152.8,21934.0
0305,Håbo,1+2,2020,153.4,22019.0
0305,Håbo,1+2,2021,155.7,22344.0
0305,Håbo,1+2,2022,158.6,22765.0
0305,Håbo,1+2,2023,160.2,22974.0
0305,Håbo,1+2,2024,159.4,22973.0
0305,Håbo,1+2,2025,161.3,23252.0
0319,Älvkarleby,1+2,2000,41.9,8932.0
0319,Älvkarleby,1+2,2001,42.0,8955.0
0319,Älvkarleby,1+2,2002,42.0,8970.0
0319,Älvkarleby,1+2,2003,42.3,9028.0
0319,Älvkarleby,1+2,2004,42.4,9041.0
0319,Älvkarleby,1+2,2005,42.6,9080.0
0319,Älvkarleby,1+2,2006,42.7,9110.0
0319,Älvkarleby,1+2,2007,42.6,9095.0
0319,Älvkarleby,1+2,2008,42.5,9064.0
0319,Älvkarleby,1+2,2009,42.5,9068.0
0319,Älvkarleby,1+2,2010,42.7,9103.0
0319,Älvkarleby,1+2,2011,42.3,9089.0
0319,Älvkarleby,1+2,2012,42.1,9059.0
0319,Älvkarleby,1+2,2013,42.5,9132.0
0319,Älvkarleby,1+2,2014,42.6,9169.0
0319,Älvkarleby,1+2,2015,43.2,9293.0
0319,Älvkarleby,1+2,2016,43.9,9445.0
0319,Älvkarleby,1+2,2017,43.7,9402.0
0319,Älvkarleby,1+2,2018,42.4,9392.0
0319,Älvkarleby,1+2,2019,42.7,9457.0
0319,Älvkarleby,1+2,2020,42.9,9511.0
0319,Älvkarleby,1+2,2021,43.5,9627.0
0319,Älvkarleby,1+2,2022,43.4,9625.0
0319,Älvkarleby,1+2,2023,43.5,9572.0
0319,Älvkarleby,1+2,2024,43.1,9552.0
0319,Älvkarleby,1+2,2025,43.2,9573.0
0330,Knivsta,1+2,2000,0.0,0.0
0330,Knivsta,1+2,2001,0.0,0.0
0330,Knivsta,1+2,2002,44.4,12586.0
0330,Knivsta,1+2,2003,45.2,12821.0
0330,Knivsta,1+2,2004,46.1,13059.0
0330,Knivsta,1+2,2005,47.0,13324.0
0330,Knivsta,1+2,2006,48.0,13597.0
0330,Knivsta,1+2,2007,49.2,13954.0
0330,Knivsta,1+2,2008,50.3,14259.0
0330,Knivsta,1+2,2009,51.1,14477.0
0330,Knivsta,1+2,2010,51.9,14724.0
0330,Knivsta,1+2,2011,53.0,14965.0
0330,Knivsta,1+2,2012,54.1,15279.0
0330,Knivsta,1+2,2013,55.2,15580.0
0330,Knivsta,1+2,2014,57.1,16105.0
0330,Knivsta,1+2,2015,59.8,16869.0
0330,Knivsta,1+2,2016,61.4,17323.0
0330,Knivsta,1+2,2017,64.0,18064.0
0330,Knivsta,1+2,2018,66.3,18720.0
0330,Knivsta,1+2,2019,66.8,18835.0
0330,Knivsta,1+2,2020,67.7,19106.0
0330,Knivsta,1+2,2021,70.2,19818.0
0330,Knivsta,1+2,2022,71.4,20133.0
0330,Knivsta,1+2,2023,73.4,20714.0
0330,Knivsta,1+2,2024,74.7,21193.0
0330,Knivsta,1+2,2025,76.6,21733.0
0331,Heby,1+2,2000,11.7,13653.0
0331,Heby,1+2,2001,11.7,13739.0
0331,Heby,1+2,2002,11.7,13725.0
0331,Heby,1+2,2003,11.7,13711.0
0331,Heby,1+2,2004,11.8,13771.0
0331,Heby,1+2,2005,11.6,13634.0
0331,Heby,1+2,2006,11.5,13530.0
0331,Heby,1+2,2007,11.5,13492.0
0331,Heby,1+2,2008,11.4,13407.0
0331,Heby,1+2,2009,11.4,13355.0
0331,Heby,1+2,2010,11.4,13382.0
0331,Heby,1+2,2011,11.5,13381.0
0331,Heby,1+2,2012,11.4,13364.0
0331,Heby,1+2,2013,11.5,13450.0
0331,Heby,1+2,2014,11.6,13490.0
0331,Heby,1+2,2015,11.6,13594.0
0331,Heby,1+2,2016,11.8,13755.0
0331,Heby,1+2,2017,11.9,13854.0
0331,Heby,1+2,2018,11.9,13910.0
0331,Heby,1+2,2019,12.0,14047.0
0331,Heby,1+2,2020,12.1,14101.0
0331,Heby,1+2,2021,12.3,14303.0
0331,Heby,1+2,2022,12.4,14421.0
0331,Heby,1+2,2023,12.3,14343.0
0331,Heby,1+2,2024,12.2,14345.0
0331,Heby,1+2,2025,12.2,14275.0
0360,Tierp,1+2,2000,12.8,19888.0
0360,Tierp,1+2,2001,12.8,19891.0
0360,Tierp,1+2,2002,13.0,20088.0
0360,Tierp,1+2,2003,13.0,20116.0
0360,Tierp,1+2,2004,12.9,20061.0
0360,Tierp,1+2,2005,12.9,20056.0
0360,Tierp,1+2,2006,12.9,19943.0
0360,Tierp,1+2,2007,12.9,20068.0
0360,Tierp,1+2,2008,13.0,20153.0
0360,Tierp,1+2,2009,12.9,20044.0
0360,Tierp,1+2,2010,13.0,20125.0
0360,Tierp,1+2,2011,13.0,20077.0
0360,Tierp,1+2,2012,13.0,20156.0
0360,Tierp,1+2,2013,13.0,20144.0
0360,Tierp,1+2,2014,13.1,20245.0
0360,Tierp,1+2,2015,13.3,20547.0
0360,Tierp,1+2,2016,13.4,20744.0
0360,Tierp,1+2,2017,13.5,20930.0
0360,Tierp,1+2,2018,13.7,21127.0
0360,Tierp,1+2,2019,13.7,21136.0
0360,Tierp,1+2,2020,13.8,21327.0
0360,Tierp,1+2,2021,14.0,21485.0
0360,Tierp,1+2,2022,13.9,21406.0
0360,Tierp,1+2,2023,13.8,21193.0
0360,Tierp,1+2,2024,13.6,21104.0
0360,Tierp,1+2,2025,13.6,21028.0
0380,Uppsala,1+2,2000,76.7,189569.0
0380,Uppsala,1+2,2001,77.3,191110.0
0380,Uppsala,1+2,2002,82.1,179673.0
0380,Uppsala,1+2,2003,82.5,180669.0
0380,Uppsala,1+2,2004,83.2,182076.0
0380,Uppsala,1+2,2005,83.7,183308.0
0380,Uppsala,1+2,2006,84.6,185187.0
0380,Uppsala,1+2,2007,85.7,187541.0
0380,Uppsala,1+2,2008,87.1,190668.0
0380,Uppsala,1+2,2009,89.0,194751.0
0380,Uppsala,1+2,2010,90.4,197787.0
0380,Uppsala,1+2,2011,91.6,200001.0
0380,Uppsala,1+2,2012,92.8,202625.0
0380,Uppsala,1+2,2013,94.0,205199.0
0380,Uppsala,1+2,2014,95.0,207362.0
0380,Uppsala,1+2,2015,96.3,210126.0
0380,Uppsala,1+2,2016,98.3,214559.0
0380,Uppsala,1+2,2017,100.8,219914.0
0380,Uppsala,1+2,2018,103.2,225164.0
0380,Uppsala,1+2,2019,105.7,230767.0
0380,Uppsala,1+2,2020,107.2,233839.0
0380,Uppsala,1+2,2021,108.9,237596.0
0380,Uppsala,1+2,2022,111.0,242140.0
0380,Uppsala,1+2,2023,112.4,245329.0
0380,Uppsala,1+2,2024,113.1,248016.0
0380,Uppsala,1+2,2025,113.8,249726.0
0381,Enköping,1+2,2000,30.9,36606.0
0381,Enköping,1+2,2001,31.4,37181.0
0381,Enköping,1+2,2002,31.8,37647.0
0381,Enköping,1+2,2003,32.1,38005.0
0381,Enköping,1+2,2004,32.3,38211.0
0381,Enköping,1+2,2005,32.4,38422.0
0381,Enköping,1+2,2006,32.5,38486.0
0381,Enköping,1+2,2007,32.7,38768.0
0381,Enköping,1+2,2008,32.9,38978.0
0381,Enköping,1+2,2009,33.2,39360.0
0381,Enköping,1+2,2010,33.6,39759.0
0381,Enköping,1+2,2011,34.0,40015.0
0381,Enköping,1+2,2012,34.2,40349.0
0381,Enköping,1+2,2013,34.5,40656.0
0381,Enköping,1+2,2014,34.9,41163.0
0381,Enköping,1+2,2015,35.6,41893.0
0381,Enköping,1+2,2016,36.5,42988.0
0381,Enköping,1+2,2017,37.2,43797.0
0381,Enköping,1+2,2018,37.7,44429.0
0381,Enköping,1+2,2019,38.4,45287.0
0381,Enköping,1+2,2020,39.2,46240.0
0381,Enköping,1+2,2021,40.3,47489.0
0381,Enköping,1+2,2022,40.6,47848.0
0381,Enköping,1+2,2023,41.0,48292.0
0381,Enköping,1+2,2024,41.0,48591.0
0381,Enköping,1+2,2025,41.2,48804.0
0382,Östhammar,1+2,2000,14.8,21733.0
0382,Östhammar,1+2,2001,14.8,21842.0
0382,Östhammar,1+2,2002,14.8,21827.0
0382,Östhammar,1+2,2003,14.8,21741.0
0382,Östhammar,1+2,2004,14.8,21738.0
0382,Östhammar,1+2,2005,14.7,21608.0
0382,Östhammar,1+2,2006,14.6,21435.0
0382,Östhammar,1+2,2007,14.6,21421.0
0382,Östhammar,1+2,2008,14.6,21434.0
0382,Östhammar,1+2,2009,14.5,21391.0
0382,Östhammar,1+2,2010,14.5,21373.0
0382,Östhammar,1+2,2011,14.5,21387.0
0382,Östhammar,1+2,2012,14.4,21262.0
0382,Östhammar,1+2,2013,14.5,21352.0
0382,Östhammar,1+2,2014,14.5,21374.0
0382,Östhammar,1+2,2015,14.6,21563.0
0382,Östhammar,1+2,2016,14.8,21822.0
0382,Östhammar,1+2,2017,14.9,21927.0
0382,Östhammar,1+2,2018,15.0,22048.0
0382,Östhammar,1+2,2019,15.1,22250.0
0382,Östhammar,1+2,2020,15.1,22251.0
0382,Östhammar,1+2,2021,15.2,22364.0
0382,Östhammar,1+2,2022,15.2,22344.0
0382,Östhammar,1+2,2023,15.0,22172.0
0382,Östhammar,1+2,2024,14.9,22138.0
0382,Östhammar,1+2,2025,15.0,22181.0
0428,Vingåker,1+2,2000,24.7,9186.0
0428,Vingåker,1+2,2001,24.6,9156.0
0428,Vingåker,1+2,2002,24.6,9181.0
0428,Vingåker,1+2,2003,24.6,9179.0
0428,Vingåker,1+2,2004,24.6,9178.0
0428,Vingåker,1+2,2005,24.9,9269.0
0428,Vingåker,1+2,2006,24.7,9212.0
0428,Vingåker,1+2,2007,24.4,9082.0
0428,Vingåker,1+2,2008,24.2,9000.0
0428,Vingåker,1+2,2009,23.9,8911.0
0428,Vingåker,1+2,2010,23.9,8893.0
0428,Vingåker,1+2,2011,23.8,8824.0
0428,Vingåker,1+2,2012,23.7,8775.0
0428,Vingåker,1+2,2013,23.9,8835.0
0428,Vingåker,1+2,2014,24.1,8919.0
0428,Vingåker,1+2,2015,24.2,8953.0
0428,Vingåker,1+2,2016,24.6,9099.0
0428,Vingåker,1+2,2017,24.8,9180.0
0428,Vingåker,1+2,2018,24.7,9136.0
0428,Vingåker,1+2,2019,24.6,9111.0
0428,Vingåker,1+2,2020,24.7,9144.0
0428,Vingåker,1+2,2021,24.5,9063.0
0428,Vingåker,1+2,2022,24.3,8981.0
0428,Vingåker,1+2,2023,23.9,8856.0
0428,Vingåker,1+2,2024,23.5,8750.0
0428,Vingåker,1+2,2025,23.3,8666.0
0461,Gnesta,1+2,2000,21.1,9768.0
0461,Gnesta,1+2,2001,21.1,9748.0
0461,Gnesta,1+2,2002,21.2,9813.0
0461,Gnesta,1+2,2003,21.6,10002.0
0461,Gnesta,1+2,2004,21.5,9935.0
0461,Gnesta,1+2,2005,21.5,9958.0
0461,Gnesta,1+2,2006,21.6,9981.0
0461,Gnesta,1+2,2007,21.7,10031.0
0461,Gnesta,1+2,2008,22.0,10179.0
0461,Gnesta,1+2,2009,22.3,10318.0
0461,Gnesta,1+2,2010,22.4,10360.0
0461,Gnesta,1+2,2011,22.4,10345.0
0461,Gnesta,1+2,2012,22.6,10442.0
0461,Gnesta,1+2,2013,22.6,10409.0
0461,Gnesta,1+2,2014,22.8,10513.0
0461,Gnesta,1+2,2015,23.1,10649.0
0461,Gnesta,1+2,2016,23.6,10861.0
0461,Gnesta,1+2,2017,23.9,11019.0
0461,Gnesta,1+2,2018,24.4,11237.0
0461,Gnesta,1+2,2019,24.6,11365.0
0461,Gnesta,1+2,2020,24.8,11421.0
0461,Gnesta,1+2,2021,25.0,11513.0
0461,Gnesta,1+2,2022,25.2,11612.0
0461,Gnesta,1+2,2023,25.0,11520.0
0461,Gnesta,1+2,2024,24.7,11458.0
0461,Gnesta,1+2,2025,24.5,11343.0
0480,Nyköping,1+2,2000,34.4,49063.0
0480,Nyköping,1+2,2001,34.5,49273.0
0480,Nyköping,1+2,2002,34.5,49310.0
0480,Nyköping,1+2,2003,34.6,49382.0
0480,Nyköping,1+2,2004,34.7,49575.0
0480,Nyköping,1+2,2005,34.9,49816.0
0480,Nyköping,1+2,2006,35.2,50191.0
0480,Nyköping,1+2,2007,35.5,50760.0
0480,Nyköping,1+2,2008,35.7,50973.0
0480,Nyköping,1+2,2009,35.9,51209.0
0480,Nyköping,1+2,2010,36.2,51644.0
0480,Nyköping,1+2,2011,36.5,51896.0
0480,Nyköping,1+2,2012,36.8,52336.0
0480,Nyköping,1+2,2013,37.3,53038.0
0480,Nyköping,1+2,2014,37.7,53508.0
0480,Nyköping,1+2,2015,38.2,54262.0
0480,Nyköping,1+2,2016,38.7,54924.0
0480,Nyköping,1+2,2017,39.0,55467.0
0480,Nyköping,1+2,2018,39.5,56011.0
0480,Nyköping,1+2,2019,39.9,56591.0
0480,Nyköping,1+2,2020,40.2,57071.0
0480,Nyköping,1+2,2021,40.6,57633.0
0480,Nyköping,1+2,2022,40.9,58021.0
0480,Nyköping,1+2,2023,41.0,58200.0
0480,Nyköping,1+2,2024,40.9,58344.0
0480,Nyköping,1+2,2025,40.9,58310.0
0481,Oxelösund,1+2,2000,305.5,10866.0
0481,Oxelösund,1+2,2001,308.8,10983.0
0481,Oxelösund,1+2,2002,314.4,11183.0
0481,Oxelösund,1+2,2003,317.7,11299.0
0481,Oxelösund,1+2,2004,316.9,11273.0
0481,Oxelösund,1+2,2005,313.0,11134.0
0481,Oxelösund,1+2,2006,312.4,11111.0
0481,Oxelösund,1+2,2007,313.4,11148.0
0481,Oxelösund,1+2,2008,314.0,11170.0
0481,Oxelösund,1+2,2009,312.8,11126.0
0481,Oxelösund,1+2,2010,314.7,11193.0
0481,Oxelösund,1+2,2011,317.9,11250.0
0481,Oxelösund,1+2,2012,317.4,11236.0
0481,Oxelösund,1+2,2013,322.2,11403.0
0481,Oxelösund,1+2,2014,326.0,11551.0
0481,Oxelösund,1+2,2015,330.3,11701.0
0481,Oxelösund,1+2,2016,336.5,11921.0
0481,Oxelösund,1+2,2017,338.9,12008.0
0481,Oxelösund,1+2,2018,344.9,12062.0
0481,Oxelösund,1+2,2019,342.7,11983.0
0481,Oxelösund,1+2,2020,343.0,11995.0
0481,Oxelösund,1+2,2021,346.9,12132.0
0481,Oxelösund,1+2,2022,345.6,12086.0
0481,Oxelösund,1+2,2023,346.3,12106.0
0481,Oxelösund,1+2,2024,342.5,12031.0
0481,Oxelösund,1+2,2025,340.5,11962.0
0482,Flen,1+2,2000,22.9,16565.0
0482,Flen,1+2,2001,22.7,16411.0
0482,Flen,1+2,2002,22.9,16520.0
0482,Flen,1+2,2003,23.0,16629.0
0482,Flen,1+2,2004,22.9,16534.0
0482,Flen,1+2,2005,22.7,16412.0
0482,Flen,1+2,2006,22.5,16222.0
0482,Flen,1+2,2007,22.4,16191.0
0482,Flen,1+2,2008,22.3,16133.0
0482,Flen,1+2,2009,22.4,16139.0
0482,Flen,1+2,2010,22.2,16028.0
0482,Flen,1+2,2011,22.3,16063.0
0482,Flen,1+2,2012,22.2,16019.0
0482,Flen,1+2,2013,22.5,16156.0
0482,Flen,1+2,2014,22.6,16242.0
0482,Flen,1+2,2015,22.9,16440.0
0482,Flen,1+2,2016,23.4,16830.0
0482,Flen,1+2,2017,23.5,16864.0
0482,Flen,1+2,2018,23.3,16705.0
0482,Flen,1+2,2019,23.1,16585.0
0482,Flen,1+2,2020,22.9,16431.0
0482,Flen,1+2,2021,22.7,16316.0
0482,Flen,1+2,2022,22.4,16058.0
0482,Flen,1+2,2023,21.8,15668.0
0482,Flen,1+2,2024,21.3,15362.0
0482,Flen,1+2,2025,20.9,15095.0
0483,Katrineholm,1+2,2000,31.6,32370.0
0483,Katrineholm,1+2,2001,31.6,32391.0
0483,Katrineholm,1+2,2002,31.6,32381.0
0483,Katrineholm,1+2,2003,31.6,32418.0
0483,Katrineholm,1+2,2004,31.5,32258.0
0483,Katrineholm,1+2,2005,31.4,32185.0
0483,Katrineholm,1+2,2006,31.2,32029.0
0483,Katrineholm,1+2,2007,31.4,32162.0
0483,Katrineholm,1+2,2008,31.4,32207.0
0483,Katrineholm,1+2,2009,31.5,32303.0
0483,Katrineholm,1+2,2010,31.6,32428.0
0483,Katrineholm,1+2,2011,31.8,32409.0
0483,Katrineholm,1+2,2012,31.9,32549.0
0483,Katrineholm,1+2,2013,32.3,32930.0
0483,Katrineholm,1+2,2014,32.6,33268.0
0483,Katrineholm,1+2,2015,32.8,33462.0
0483,Katrineholm,1+2,2016,33.1,33722.0
0483,Katrineholm,1+2,2017,33.5,34133.0
0483,Katrineholm,1+2,2018,33.9,34550.0
0483,Katrineholm,1+2,2019,34.1,34755.0
0483,Katrineholm,1+2,2020,34.1,34765.0
0483,Katrineholm,1+2,2021,34.1,34764.0
0483,Katrineholm,1+2,2022,33.9,34604.0
0483,Katrineholm,1+2,2023,33.7,34324.0
0483,Katrineholm,1+2,2024,33.4,34154.0
0483,Katrineholm,1+2,2025,33.2,33984.0
0484,Eskilstuna,1+2,2000,80.1,88408.0
0484,Eskilstuna,1+2,2001,80.8,89135.0
0484,Eskilstuna,1+2,2002,81.6,90089.0
0484,Eskilstuna,1+2,2003,82.2,90694.0
0484,Eskilstuna,1+2,2004,82.6,91168.0
0484,Eskilstuna,1+2,2005,83.0,91635.0
0484,Eskilstuna,1+2,2006,83.6,92250.0
0484,Eskilstuna,1+2,2007,84.6,93343.0
0484,Eskilstuna,1+2,2008,85.9,94785.0
0484,Eskilstuna,1+2,2009,86.6,95577.0
0484,Eskilstuna,1+2,2010,87.3,96311.0
0484,Eskilstuna,1+2,2011,88.7,97596.0
0484,Eskilstuna,1+2,2012,89.8,98765.0
0484,Eskilstuna,1+2,2013,90.7,99729.0
0484,Eskilstuna,1+2,2014,91.8,100923.0
0484,Eskilstuna,1+2,2015,92.8,102065.0
0484,Eskilstuna,1+2,2016,94.3,103684.0
0484,Eskilstuna,1+2,2017,95.2,104709.0
0484,Eskilstuna,1+2,2018,96.3,105924.0
0484,Eskilstuna,1+2,2019,97.2,106859.0
0484,Eskilstuna,1+2,2020,97.3,106975.0
0484,Eskilstuna,1+2,2021,97.8,107593.0
0484,Eskilstuna,1+2,2022,98.1,107918.0
0484,Eskilstuna,1+2,2023,97.8,107468.0
0484,Eskilstuna,1+2,2024,97.1,107203.0
0484,Eskilstuna,1+2,2025,96.7,106789.0
0486,Strängnäs,1+2,2000,39.9,29610.0
0486,Strängnäs,1+2,2001,40.1,29766.0
0486,Strängnäs,1+2,2002,40.5,30015.0
0486,Strängnäs,1+2,2003,40.7,30212.0
0486,Strängnäs,1+2,2004,41.2,30522.0
0486,Strängnäs,1+2,2005,41.3,30655.0
0486,Strängnäs,1+2,2006,42.0,31152.0
0486,Strängnäs,1+2,2007,42.4,31435.0
0486,Strängnäs,1+2,2008,42.8,31715.0
0486,Strängnäs,1+2,2009,43.2,32024.0
0486,Strängnäs,1+2,2010,43.7,32419.0
0486,Strängnäs,1+2,2011,44.2,32687.0
0486,Strängnäs,1+2,2012,44.7,33072.0
0486,Strängnäs,1+2,2013,45.1,33389.0
0486,Strängnäs,1+2,2014,45.8,33878.0
0486,Strängnäs,1+2,2015,46.1,34102.0
0486,Strängnäs,1+2,2016,46.8,34609.0
0486,Strängnäs,1+2,2017,47.4,35045.0
0486,Strängnäs,1+2,2018,48.4,35761.0
0486,Strängnäs,1+2,2019,49.4,36544.0
0486,Strängnäs,1+2,2020,50.4,37290.0
0486,Strängnäs,1+2,2021,51.6,38129.0
0486,Strängnäs,1+2,2022,52.1,38526.0
0486,Strängnäs,1+2,2023,52.7,38917.0
0486,Strängnäs,1+2,2024,52.9,39313.0
0486,Strängnäs,1+2,2025,53.0,39387.0
0488,Trosa,1+2,2000,48.3,10197.0
0488,Trosa,1+2,2001,49.1,10357.0
0488,Trosa,1+2,2002,49.8,10514.0
0488,Trosa,1+2,2003,50.1,10565.0
0488,Trosa,1+2,2004,50.4,10627.0
0488,Trosa,1+2,2005,51.3,10831.0
0488,Trosa,1+2,2006,51.9,10951.0
