region;kön;tabellinnehåll;år;Värde
Eskilstuna;män;Antal;2011;1.81
Eskilstuna;män;Antal;2012;1.76
Eskilstuna;män;Antal;2013;1.82
Eskilstuna;män;Antal;2014;1.86
Eskilstuna;män;Antal;2015;1.79
Eskilstuna;män;Antal;2016;1.82
Eskilstuna;män;Antal;2017;1.73
Eskilstuna;män;Antal;2018;1.74
Eskilstuna;män;Antal;2019;1.63
Eskilstuna;män;Antal;2020;1.55
Eskilstuna;män;Antal;2021;1.55
Eskilstuna;män;Antal;2022;1.45
Eskilstuna;män;Antal;2023;1.3
Eskilstuna;män;Antal;2024;1.29
Eskilstuna;män;Antal;2025;1.34
Eskilstuna;kvinnor;Antal;2000;1.57
Eskilstuna;kvinnor;Antal;2001;1.57
Eskilstuna;kvinnor;Antal;2002;1.67
Eskilstuna;kvinnor;Antal;2003;1.69
Eskilstuna;kvinnor;Antal;2004;1.66
Eskilstuna;kvinnor;Antal;2005;1.75
Eskilstuna;kvinnor;Antal;2006;1.9
Eskilstuna;kvinnor;Antal;2007;1.91
Eskilstuna;kvinnor;Antal;2008;1.94
Eskilstuna;kvinnor;Antal;2009;1.98
Eskilstuna;kvinnor;Antal;2010;2
Eskilstuna;kvinnor;Antal;2011;1.98
Eskilstuna;kvinnor;Antal;2012;1.93
Eskilstuna;kvinnor;Antal;2013;1.97
Eskilstuna;kvinnor;Antal;2014;2.01
Eskilstuna;kvinnor;Antal;2015;1.97
Eskilstuna;kvinnor;Antal;2016;2.02
Eskilstuna;kvinnor;Antal;2017;1.89
Eskilstuna;kvinnor;Antal;2018;1.9
Eskilstuna;kvinnor;Antal;2019;1.8
Eskilstuna;kvinnor;Antal;2020;1.73
Eskilstuna;kvinnor;Antal;2021;1.68
Eskilstuna;kvinnor;Antal;2022;1.65
Eskilstuna;kvinnor;Antal;2023;1.44
Eskilstuna;kvinnor;Antal;2024;1.44
Eskilstuna;kvinnor;Antal;2025;1.48
Strängnäs;män;Antal;2000;1.57
Strängnäs;män;Antal;2001;1.45
Strängnäs;män;Antal;2002;1.71
Strängnäs;män;Antal;2003;1.85
Strängnäs;män;Antal;2004;1.72
Strängnäs;män;Antal;2005;1.86
Strängnäs;män;Antal;2006;2.05
Strängnäs;män;Antal;2007;1.84
Strängnäs;män;Antal;2008;1.81
Strängnäs;män;Antal;2009;1.93
Strängnäs;män;Antal;2010;1.93
Strängnäs;män;Antal;2011;1.61
Strängnäs;män;Antal;2012;1.98
Strängnäs;män;Antal;2013;1.69
Strängnäs;män;Antal;2014;1.87
Strängnäs;män;Antal;2015;1.72
Strängnäs;män;Antal;2016;1.72
Strängnäs;män;Antal;2017;1.8
Strängnäs;män;Antal;2018;1.58
Strängnäs;män;Antal;2019;1.56
Strängnäs;män;Antal;2020;1.51
Strängnäs;män;Antal;2021;1.57
Strängnäs;män;Antal;2022;1.49
Strängnäs;män;Antal;2023;1.44
Strängnäs;män;Antal;2024;1.33
Strängnäs;män;Antal;2025;1.53
Strängnäs;kvinnor;Antal;2000;1.78
Strängnäs;kvinnor;Antal;2001;1.72
Strängnäs;kvinnor;Antal;2002;1.95
Strängnäs;kvinnor;Antal;2003;2.16
Strängnäs;kvinnor;Antal;2004;1.9
Strängnäs;kvinnor;Antal;2005;2.07
Strängnäs;kvinnor;Antal;2006;2.35
Strängnäs;kvinnor;Antal;2007;2.13
Strängnäs;kvinnor;Antal;2008;2.06
Strängnäs;kvinnor;Antal;2009;2.2
Strängnäs;kvinnor;Antal;2010;2.24
Strängnäs;kvinnor;Antal;2011;1.83
Strängnäs;kvinnor;Antal;2012;2.16
Strängnäs;kvinnor;Antal;2013;1.84
Strängnäs;kvinnor;Antal;2014;2.01
Strängnäs;kvinnor;Antal;2015;1.87
Strängnäs;kvinnor;Antal;2016;1.87
Strängnäs;kvinnor;Antal;2017;2
Strängnäs;kvinnor;Antal;2018;1.77
Strängnäs;kvinnor;Antal;2019;1.77
Strängnäs;kvinnor;Antal;2020;1.7
Strängnäs;kvinnor;Antal;2021;1.81
Strängnäs;kvinnor;Antal;2022;1.64
Strängnäs;kvinnor;Antal;2023;1.61
Strängnäs;kvinnor;Antal;2024;1.5
Strängnäs;kvinnor;Antal;2025;1.73
Trosa;män;Antal;2000;1.49
Trosa;män;Antal;2001;1.77
Trosa;män;Antal;2002;1.85
Trosa;män;Antal;2003;1.6
Trosa;män;Antal;2004;1.71
Trosa;män;Antal;2005;1.99
Trosa;män;Antal;2006;1.47
Trosa;män;Antal;2007;2.03
Trosa;män;Antal;2008;2.07
Trosa;män;Antal;2009;1.7
Trosa;män;Antal;2010;2.03
Trosa;män;Antal;2011;2.07
Trosa;män;Antal;2012;1.6
Trosa;män;Antal;2013;1.77
Trosa;män;Antal;2014;1.89
Trosa;män;Antal;2015;1.93
Trosa;män;Antal;2016;1.56
Trosa;män;Antal;2017;1.84
Trosa;män;Antal;2018;1.71
Trosa;män;Antal;2019;1.52
Trosa;män;Antal;2020;1.82
Trosa;män;Antal;2021;1.69
Trosa;män;Antal;2022;1.47
Trosa;män;Antal;2023;1.49
Trosa;män;Antal;2024;1.17
Trosa;män;Antal;2025;1.24
Trosa;kvinnor;Antal;2000;1.94
Trosa;kvinnor;Antal;2001;1.99
Trosa;kvinnor;Antal;2002;2.17
Trosa;kvinnor;Antal;2003;1.87
Trosa;kvinnor;Antal;2004;1.95
Trosa;kvinnor;Antal;2005;2.26
Trosa;kvinnor;Antal;2006;1.67
Trosa;kvinnor;Antal;2007;2.34
Trosa;kvinnor;Antal;2008;2.52
Trosa;kvinnor;Antal;2009;1.98
Trosa;kvinnor;Antal;2010;2.4
Trosa;kvinnor;Antal;2011;2.19
Trosa;kvinnor;Antal;2012;1.82
Trosa;kvinnor;Antal;2013;1.96
Trosa;kvinnor;Antal;2014;2.11
Trosa;kvinnor;Antal;2015;2.12
Trosa;kvinnor;Antal;2016;1.69
Trosa;kvinnor;Antal;2017;2.03
Trosa;kvinnor;Antal;2018;1.89
Trosa;kvinnor;Antal;2019;1.65
Trosa;kvinnor;Antal;2020;1.96
Trosa;kvinnor;Antal;2021;1.87
Trosa;kvinnor;Antal;2022;1.54
Trosa;kvinnor;Antal;2023;1.69
Trosa;kvinnor;Antal;2024;1.29
Trosa;kvinnor;Antal;2025;1.45
Ödeshög;män;Antal;2000;1.59
Ödeshög;män;Antal;2001;1.42
Ödeshög;män;Antal;2002;1.78
Ödeshög;män;Antal;2003;2.09
Ödeshög;män;Antal;2004;1.96
Ödeshög;män;Antal;2005;1.94
Ödeshög;män;Antal;2006;2.41
Ödeshög;män;Antal;2007;1.56
Ödeshög;män;Antal;2008;1.64
Ödeshög;män;Antal;2009;1.77
Ödeshög;män;Antal;2010;1.95
Ödeshög;män;Antal;2011;1.52
Ödeshög;män;Antal;2012;1.9
Ödeshög;män;Antal;2013;1.7
Ödeshög;män;Antal;2014;1.98
Ödeshög;män;Antal;2015;1.37
Ödeshög;män;Antal;2016;2.32
Ödeshög;män;Antal;2017;1.88
Ödeshög;män;Antal;2018;2.05
Ödeshög;män;Antal;2019;2.11
Ödeshög;män;Antal;2020;2.21
Ödeshög;män;Antal;2021;1.42
Ödeshög;män;Antal;2022;1.79
Ödeshög;män;Antal;2023;1.37
Ödeshög;män;Antal;2024;1.27
Ödeshög;män;Antal;2025;1.71
Ödeshög;kvinnor;Antal;2000;1.59
Ödeshög;kvinnor;Antal;2001;1.48
Ödeshög;kvinnor;Antal;2002;1.97
Ödeshög;kvinnor;Antal;2003;2.11
Ödeshög;kvinnor;Antal;2004;2.31
Ödeshög;kvinnor;Antal;2005;2.04
Ödeshög;kvinnor;Antal;2006;2.41
Ödeshög;kvinnor;Antal;2007;1.79
Ödeshög;kvinnor;Antal;2008;2
Ödeshög;kvinnor;Antal;2009;1.83
Ödeshög;kvinnor;Antal;2010;2.12
Ödeshög;kvinnor;Antal;2011;1.74
Ödeshög;kvinnor;Antal;2012;2.13
Ödeshög;kvinnor;Antal;2013;2.05
Ödeshög;kvinnor;Antal;2014;2.39
Ödeshög;kvinnor;Antal;2015;1.7
Ödeshög;kvinnor;Antal;2016;2.74
Ödeshög;kvinnor;Antal;2017;2.1
Ödeshög;kvinnor;Antal;2018;2.04
Ödeshög;kvinnor;Antal;2019;2.25
Ödeshög;kvinnor;Antal;2020;2.41
Ödeshög;kvinnor;Antal;2021;1.5
Ödeshög;kvinnor;Antal;2022;1.86
Ödeshög;kvinnor;Antal;2023;1.47
Ödeshög;kvinnor;Antal;2024;1.32
Ödeshög;kvinnor;Antal;2025;2.04
Ydre;män;Antal;2000;1.73
Ydre;män;Antal;2001;1.33
Ydre;män;Antal;2002;1.45
Ydre;män;Antal;2003;
Ydre;män;Antal;2004;1.96
Ydre;män;Antal;2005;1.74
Ydre;män;Antal;2006;1.6
Ydre;män;Antal;2007;2.26
Ydre;män;Antal;2008;
Ydre;män;Antal;2009;1.99
Ydre;män;Antal;2010;2
Ydre;män;Antal;2011;
Ydre;män;Antal;2012;1.66
Ydre;män;Antal;2013;1.71
Ydre;män;Antal;2014;2.03
Ydre;män;Antal;2015;2.02
Ydre;män;Antal;2016;2.14
Ydre;män;Antal;2017;2.19
Ydre;män;Antal;2018;
Ydre;män;Antal;2019;2.4
Ydre;män;Antal;2020;2.08
Ydre;män;Antal;2021;2.3
Ydre;män;Antal;2022;
Ydre;män;Antal;2023;
Ydre;män;Antal;2024;
Ydre;män;Antal;2025;
Ydre;kvinnor;Antal;2000;2.17
Ydre;kvinnor;Antal;2001;1.9
Ydre;kvinnor;Antal;2002;1.9
Ydre;kvinnor;Antal;2003;
Ydre;kvinnor;Antal;2004;2.44
Ydre;kvinnor;Antal;2005;2.03
Ydre;kvinnor;Antal;2006;1.94
Ydre;kvinnor;Antal;2007;2.89
Ydre;kvinnor;Antal;2008;
Ydre;kvinnor;Antal;2009;2.24
Ydre;kvinnor;Antal;2010;2.3
Ydre;kvinnor;Antal;2011;
Ydre;kvinnor;Antal;2012;2.12
Ydre;kvinnor;Antal;2013;2.61
Ydre;kvinnor;Antal;2014;2.8
Ydre;kvinnor;Antal;2015;2.18
Ydre;kvinnor;Antal;2016;2.51
Ydre;kvinnor;Antal;2017;2.55
Ydre;kvinnor;Antal;2018;
Ydre;kvinnor;Antal;2019;2.67
Ydre;kvinnor;Antal;2020;2.39
Ydre;kvinnor;Antal;2021;2.63
Ydre;kvinnor;Antal;2022;
Ydre;kvinnor;Antal;2023;
Ydre;kvinnor;Antal;2024;
Ydre;kvinnor;Antal;2025;
Kinda;män;Antal;2000;1.63
Kinda;män;Antal;2001;1.29
Kinda;män;Antal;2002;1.57
Kinda;män;Antal;2003;1.72
Kinda;män;Antal;2004;2.03
Kinda;män;Antal;2005;1.52
Kinda;män;Antal;2006;1.9
Kinda;män;Antal;2007;1.71
Kinda;män;Antal;2008;1.7
Kinda;män;Antal;2009;2.12
Kinda;män;Antal;2010;1.97
Kinda;män;Antal;2011;1.8
Kinda;män;Antal;2012;2.03
Kinda;män;Antal;2013;1.76
Kinda;män;Antal;2014;2.05
Kinda;män;Antal;2015;1.61
Kinda;män;Antal;2016;2.46
Kinda;män;Antal;2017;1.63
Kinda;män;Antal;2018;1.88
Kinda;män;Antal;2019;1.82
Kinda;män;Antal;2020;1.69
Kinda;män;Antal;2021;1.46
Kinda;män;Antal;2022;1.73
Kinda;män;Antal;2023;1.56
Kinda;män;Antal;2024;1.32
Kinda;män;Antal;2025;1.29
Kinda;kvinnor;Antal;2000;1.84
Kinda;kvinnor;Antal;2001;1.62
Kinda;kvinnor;Antal;2002;1.86
Kinda;kvinnor;Antal;2003;2.01
Kinda;kvinnor;Antal;2004;2.28
Kinda;kvinnor;Antal;2005;1.86
Kinda;kvinnor;Antal;2006;2.26
Kinda;kvinnor;Antal;2007;2.03
Kinda;kvinnor;Antal;2008;2.03
Kinda;kvinnor;Antal;2009;2.3
Kinda;kvinnor;Antal;2010;2.2
Kinda;kvinnor;Antal;2011;2.18
Kinda;kvinnor;Antal;2012;2.54
Kinda;kvinnor;Antal;2013;1.87
Kinda;kvinnor;Antal;2014;2.33
Kinda;kvinnor;Antal;2015;1.98
Kinda;kvinnor;Antal;2016;3.03
Kinda;kvinnor;Antal;2017;1.86
Kinda;kvinnor;Antal;2018;2.17
Kinda;kvinnor;Antal;2019;2.22
Kinda;kvinnor;Antal;2020;1.9
Kinda;kvinnor;Antal;2021;1.87
Kinda;kvinnor;Antal;2022;2.16
Kinda;kvinnor;Antal;2023;1.89
Kinda;kvinnor;Antal;2024;1.37
Kinda;kvinnor;Antal;2025;1.59
Boxholm;män;Antal;2000;1.55
Boxholm;män;Antal;2001;1.59
Boxholm;män;Antal;2002;1.73
Boxholm;män;Antal;2003;1.52
Boxholm;män;Antal;2004;1.38
Boxholm;män;Antal;2005;1.46
Boxholm;män;Antal;2006;1.62
Boxholm;män;Antal;2007;1.69
Boxholm;män;Antal;2008;1.81
Boxholm;män;Antal;2009;2.04
Boxholm;män;Antal;2010;2.13
Boxholm;män;Antal;2011;2.12
Boxholm;män;Antal;2012;2.26
Boxholm;män;Antal;2013;2.3
Boxholm;män;Antal;2014;2.6
Boxholm;män;Antal;2015;1.95
Boxholm;män;Antal;2016;2.28
Boxholm;män;Antal;2017;1.55
Boxholm;män;Antal;2018;1.96
Boxholm;män;Antal;2019;1.69
Boxholm;män;Antal;2020;1.35
Boxholm;män;Antal;2021;1.85
Boxholm;män;Antal;2022;1.84
Boxholm;män;Antal;2023;1.5
Boxholm;män;Antal;2024;1.37
Boxholm;män;Antal;2025;1.66
Boxholm;kvinnor;Antal;2000;1.88
Boxholm;kvinnor;Antal;2001;1.78
Boxholm;kvinnor;Antal;2002;2.06
Boxholm;kvinnor;Antal;2003;1.61
Boxholm;kvinnor;Antal;2004;1.46
Boxholm;kvinnor;Antal;2005;1.74
Boxholm;kvinnor;Antal;2006;1.93
Boxholm;kvinnor;Antal;2007;2.06
Boxholm;kvinnor;Antal;2008;2.2
Boxholm;kvinnor;Antal;2009;2.39
Boxholm;kvinnor;Antal;2010;2.5
Boxholm;kvinnor;Antal;2011;2.5
Boxholm;kvinnor;Antal;2012;2.49
Boxholm;kvinnor;Antal;2013;2.43
Boxholm;kvinnor;Antal;2014;2.9
Boxholm;kvinnor;Antal;2015;2.16
Boxholm;kvinnor;Antal;2016;2.6
Boxholm;kvinnor;Antal;2017;1.84
Boxholm;kvinnor;Antal;2018;2.08
Boxholm;kvinnor;Antal;2019;1.84
Boxholm;kvinnor;Antal;2020;1.49
Boxholm;kvinnor;Antal;2021;2.13
Boxholm;kvinnor;Antal;2022;2.07
Boxholm;kvinnor;Antal;2023;1.64
Boxholm;kvinnor;Antal;2024;1.43
Boxholm;kvinnor;Antal;2025;1.9
Åtvidaberg;män;Antal;2000;1.66
Åtvidaberg;män;Antal;2001;1.43
Åtvidaberg;män;Antal;2002;1.66
Åtvidaberg;män;Antal;2003;1.41
Åtvidaberg;män;Antal;2004;1.66
Åtvidaberg;män;Antal;2005;1.54
Åtvidaberg;män;Antal;2006;2.16
Åtvidaberg;män;Antal;2007;1.62
Åtvidaberg;män;Antal;2008;2
Åtvidaberg;män;Antal;2009;1.81
Åtvidaberg;män;Antal;2010;1.71
Åtvidaberg;män;Antal;2011;1.73
Åtvidaberg;män;Antal;2012;1.73
Åtvidaberg;män;Antal;2013;1.71
Åtvidaberg;män;Antal;2014;1.76
Åtvidaberg;män;Antal;2015;2.08
Åtvidaberg;män;Antal;2016;2.04
Åtvidaberg;män;Antal;2017;1.71
Åtvidaberg;män;Antal;2018;1.83
Åtvidaberg;män;Antal;2019;1.42
Åtvidaberg;män;Antal;2020;1.26
Åtvidaberg;män;Antal;2021;1.76
Åtvidaberg;män;Antal;2022;1.49
Åtvidaberg;män;Antal;2023;1.66
Åtvidaberg;män;Antal;2024;1.34
Åtvidaberg;män;Antal;2025;1.46
Åtvidaberg;kvinnor;Antal;2000;1.88
Åtvidaberg;kvinnor;Antal;2001;1.73
Åtvidaberg;kvinnor;Antal;2002;2.03
Åtvidaberg;kvinnor;Antal;2003;1.7
Åtvidaberg;kvinnor;Antal;2004;1.98
Åtvidaberg;kvinnor;Antal;2005;1.83
Åtvidaberg;kvinnor;Antal;2006;2.49
Åtvidaberg;kvinnor;Antal;2007;2.01
Åtvidaberg;kvinnor;Antal;2008;2.39
Åtvidaberg;kvinnor;Antal;2009;2.06
Åtvidaberg;kvinnor;Antal;2010;1.92
Åtvidaberg;kvinnor;Antal;2011;1.99
Åtvidaberg;kvinnor;Antal;2012;2
Åtvidaberg;kvinnor;Antal;2013;1.98
Åtvidaberg;kvinnor;Antal;2014;1.94
Åtvidaberg;kvinnor;Antal;2015;2.33
Åtvidaberg;kvinnor;Antal;2016;2.47
Åtvidaberg;kvinnor;Antal;2017;2
Åtvidaberg;kvinnor;Antal;2018;2.21
Åtvidaberg;kvinnor;Antal;2019;1.66
Åtvidaberg;kvinnor;Antal;2020;1.64
Åtvidaberg;kvinnor;Antal;2021;2.27
Åtvidaberg;kvinnor;Antal;2022;1.84
Åtvidaberg;kvinnor;Antal;2023;1.93
Åtvidaberg;kvinnor;Antal;2024;1.64
Åtvidaberg;kvinnor;Antal;2025;1.86
Finspång;män;Antal;2000;1.52
Finspång;män;Antal;2001;1.35
Finspång;män;Antal;2002;1.4
Finspång;män;Antal;2003;1.53
Finspång;män;Antal;2004;1.46
Finspång;män;Antal;2005;1.55
Finspång;män;Antal;2006;1.61
Finspång;män;Antal;2007;1.56
Finspång;män;Antal;2008;1.55
Finspång;män;Antal;2009;1.94
Finspång;män;Antal;2010;1.88
Finspång;män;Antal;2011;2.01
Finspång;män;Antal;2012;1.88
Finspång;män;Antal;2013;1.85
Finspång;män;Antal;2014;1.84
Finspång;män;Antal;2015;1.88
Finspång;män;Antal;2016;1.7
Finspång;män;Antal;2017;1.59
Finspång;män;Antal;2018;1.75
Finspång;män;Antal;2019;1.52
Finspång;män;Antal;2020;1.57
Finspång;män;Antal;2021;1.45
Finspång;män;Antal;2022;1.36
Finspång;män;Antal;2023;1.24
Finspång;män;Antal;2024;1.22
Finspång;män;Antal;2025;1.16
Finspång;kvinnor;Antal;2000;1.86
Finspång;kvinnor;Antal;2001;1.61
Finspång;kvinnor;Antal;2002;1.68
Finspång;kvinnor;Antal;2003;1.92
Finspång;kvinnor;Antal;2004;1.76
Finspång;kvinnor;Antal;2005;1.91
Finspång;kvinnor;Antal;2006;1.98
Finspång;kvinnor;Antal;2007;1.95
Finspång;kvinnor;Antal;2008;1.87
Finspång;kvinnor;Antal;2009;2.31
Finspång;kvinnor;Antal;2010;2.25
Finspång;kvinnor;Antal;2011;2.38
Finspång;kvinnor;Antal;2012;2.2
Finspång;kvinnor;Antal;2013;2.05
Finspång;kvinnor;Antal;2014;2.14
Finspång;kvinnor;Antal;2015;2.11
Finspång;kvinnor;Antal;2016;1.95
Finspång;kvinnor;Antal;2017;1.87
Finspång;kvinnor;Antal;2018;1.98
Finspång;kvinnor;Antal;2019;1.83
Finspång;kvinnor;Antal;2020;1.84
Finspång;kvinnor;Antal;2021;1.68
Finspång;kvinnor;Antal;2022;1.67
Finspång;kvinnor;Antal;2023;1.55
Finspång;kvinnor;Antal;2024;1.46
Finspång;kvinnor;Antal;2025;1.46
Valdemarsvik;män;Antal;2000;1.54
Valdemarsvik;män;Antal;2001;1.33
Valdemarsvik;män;Antal;2002;1.9
Valdemarsvik;män;Antal;2003;1.11
Valdemarsvik;män;Antal;2004;1.7
Valdemarsvik;män;Antal;2005;2.12
Valdemarsvik;män;Antal;2006;1.68
Valdemarsvik;män;Antal;2007;1.92
Valdemarsvik;män;Antal;2008;1.57
Valdemarsvik;män;Antal;2009;1.68
Valdemarsvik;män;Antal;2010;1.49
Valdemarsvik;män;Antal;2011;1.64
Valdemarsvik;män;Antal;2012;1.84
Valdemarsvik;män;Antal;2013;1.29
Valdemarsvik;män;Antal;2014;1.51
Valdemarsvik;män;Antal;2015;1.72
Valdemarsvik;män;Antal;2016;1.72
Valdemarsvik;män;Antal;2017;1.82
Valdemarsvik;män;Antal;2018;1.67
Valdemarsvik;män;Antal;2019;1.66
Valdemarsvik;män;Antal;2020;1.57
Valdemarsvik;män;Antal;2021;1.54
Valdemarsvik;män;Antal;2022;1.29
Valdemarsvik;män;Antal;2023;1.51
Valdemarsvik;män;Antal;2024;1.29
Valdemarsvik;män;Antal;2025;1.53
Valdemarsvik;kvinnor;Antal;2000;1.86
Valdemarsvik;kvinnor;Antal;2001;1.72
Valdemarsvik;kvinnor;Antal;2002;2.17
Valdemarsvik;kvinnor;Antal;2003;1.47
Valdemarsvik;kvinnor;Antal;2004;1.99
Valdemarsvik;kvinnor;Antal;2005;2.28
Valdemarsvik;kvinnor;Antal;2006;1.98
Valdemarsvik;kvinnor;Antal;2007;2.27
Valdemarsvik;kvinnor;Antal;2008;1.89
Valdemarsvik;kvinnor;Antal;2009;2.16
Valdemarsvik;kvinnor;Antal;2010;1.7
Valdemarsvik;kvinnor;Antal;2011;2.03
Valdemarsvik;kvinnor;Antal;2012;2.23
Valdemarsvik;kvinnor;Antal;2013;1.63
Valdemarsvik;kvinnor;Antal;2014;2.04
Valdemarsvik;kvinnor;Antal;2015;2.08
Valdemarsvik;kvinnor;Antal;2016;2.25
Valdemarsvik;kvinnor;Antal;2017;2.29
Valdemarsvik;kvinnor;Antal;2018;2.17
Valdemarsvik;kvinnor;Antal;2019;1.97
Valdemarsvik;kvinnor;Antal;2020;1.95
Valdemarsvik;kvinnor;Antal;2021;1.73
Valdemarsvik;kvinnor;Antal;2022;1.7
Valdemarsvik;kvinnor;Antal;2023;1.9
Valdemarsvik;kvinnor;Antal;2024;1.53
Valdemarsvik;kvinnor;Antal;2025;1.96
Linköping;män;Antal;2000;1.28
Linköping;män;Antal;2001;1.33
Linköping;män;Antal;2002;1.41
Linköping;män;Antal;2003;1.45
Linköping;män;Antal;2004;1.48
Linköping;män;Antal;2005;1.54
Linköping;män;Antal;2006;1.6
Linköping;män;Antal;2007;1.6
Linköping;män;Antal;2008;1.61
Linköping;män;Antal;2009;1.65
Linköping;män;Antal;2010;1.66
Linköping;män;Antal;2011;1.6
Linköping;män;Antal;2012;1.68
Linköping;män;Antal;2013;1.62
Linköping;män;Antal;2014;1.62
Linköping;män;Antal;2015;1.63
Linköping;män;Antal;2016;1.59
Linköping;män;Antal;2017;1.5
Linköping;män;Antal;2018;1.43
Linköping;män;Antal;2019;1.48
Linköping;män;Antal;2020;1.41
Linköping;män;Antal;2021;1.44
Linköping;män;Antal;2022;1.25
Linköping;män;Antal;2023;1.17
Linköping;män;Antal;2024;1.23
Linköping;män;Antal;2025;1.15
Linköping;kvinnor;Antal;2000;1.42
Linköping;kvinnor;Antal;2001;1.49
Linköping;kvinnor;Antal;2002;1.57
Linköping;kvinnor;Antal;2003;1.62
Linköping;kvinnor;Antal;2004;1.64
Linköping;kvinnor;Antal;2005;1.71
Linköping;kvinnor;Antal;2006;1.78
Linköping;kvinnor;Antal;2007;1.77
Linköping;kvinnor;Antal;2008;1.78
Linköping;kvinnor;Antal;2009;1.82
Linköping;kvinnor;Antal;2010;1.84
Linköping;kvinnor;Antal;2011;1.79
Linköping;kvinnor;Antal;2012;1.89
Linköping;kvinnor;Antal;2013;1.82
Linköping;kvinnor;Antal;2014;1.79
Linköping;kvinnor;Antal;2015;1.78
Linköping;kvinnor;Antal;2016;1.73
Linköping;kvinnor;Antal;2017;1.63
Linköping;kvinnor;Antal;2018;1.59
Linköping;kvinnor;Antal;2019;1.63
Linköping;kvinnor;Antal;2020;1.54
Linköping;kvinnor;Antal;2021;1.58
Linköping;kvinnor;Antal;2022;1.38
Linköping;kvinnor;Antal;2023;1.34
Linköping;kvinnor;Antal;2024;1.39
Linköping;kvinnor;Antal;2025;1.31
Norrköping;män;Antal;2000;1.4
Norrköping;män;Antal;2001;1.4
Norrköping;män;Antal;2002;1.47
Norrköping;män;Antal;2003;1.52
Norrköping;män;Antal;2004;1.57
Norrköping;män;Antal;2005;1.6
Norrköping;män;Antal;2006;1.66
Norrköping;män;Antal;2007;1.69
Norrköping;män;Antal;2008;1.77
Norrköping;män;Antal;2009;1.86
Norrköping;män;Antal;2010;1.86
Norrköping;män;Antal;2011;1.7
Norrköping;män;Antal;2012;1.84
Norrköping;män;Antal;2013;1.89
Norrköping;män;Antal;2014;1.75
Norrköping;män;Antal;2015;1.77
Norrköping;män;Antal;2016;1.77
Norrköping;män;Antal;2017;1.61
Norrköping;män;Antal;2018;1.57
Norrköping;män;Antal;2019;1.54
Norrköping;män;Antal;2020;1.48
Norrköping;män;Antal;2021;1.58
Norrköping;män;Antal;2022;1.39
Norrköping;män;Antal;2023;1.31
Norrköping;män;Antal;2024;1.31
Norrköping;män;Antal;2025;1.34
Norrköping;kvinnor;Antal;2000;1.52
Norrköping;kvinnor;Antal;2001;1.53
Norrköping;kvinnor;Antal;2002;1.6
Norrköping;kvinnor;Antal;2003;1.64
Norrköping;kvinnor;Antal;2004;1.72
Norrköping;kvinnor;Antal;2005;1.76
Norrköping;kvinnor;Antal;2006;1.79
Norrköping;kvinnor;Antal;2007;1.85
Norrköping;kvinnor;Antal;2008;1.93
Norrköping;kvinnor;Antal;2009;2.02
Norrköping;kvinnor;Antal;2010;2.04
Norrköping;kvinnor;Antal;2011;1.85
Norrköping;kvinnor;Antal;2012;2.03
Norrköping;kvinnor;Antal;2013;2.05
Norrköping;kvinnor;Antal;2014;1.89
Norrköping;kvinnor;Antal;2015;1.91
Norrköping;kvinnor;Antal;2016;1.9
Norrköping;kvinnor;Antal;2017;1.76
Norrköping;kvinnor;Antal;2018;1.69
Norrköping;kvinnor;Antal;2019;1.69
Norrköping;kvinnor;Antal;2020;1.62
Norrköping;kvinnor;Antal;2021;1.72
Norrköping;kvinnor;Antal;2022;1.55
Norrköping;kvinnor;Antal;2023;1.44
Norrköping;kvinnor;Antal;2024;1.43
Norrköping;kvinnor;Antal;2025;1.46
Söderköping;män;Antal;2000;1.55
Söderköping;män;Antal;2001;1.56
Söderköping;män;Antal;2002;1.76
Söderköping;män;Antal;2003;1.71
Söderköping;män;Antal;2004;1.66
Söderköping;män;Antal;2005;1.74
Söderköping;män;Antal;2006;1.53
Söderköping;män;Antal;2007;2.06
Söderköping;män;Antal;2008;1.58
Söderköping;män;Antal;2009;1.78
Söderköping;män;Antal;2010;2.07
Söderköping;män;Antal;2011;2.05
Söderköping;män;Antal;2012;1.9
Söderköping;män;Antal;2013;2.05
Söderköping;män;Antal;2014;2.19
Söderköping;män;Antal;2015;1.87
Söderköping;män;Antal;2016;1.97
Söderköping;män;Antal;2017;1.89
Söderköping;män;Antal;2018;1.94
Söderköping;män;Antal;2019;1.78
Söderköping;män;Antal;2020;1.38
Söderköping;män;Antal;2021;1.87
Söderköping;män;Antal;2022;1.41
Söderköping;män;Antal;2023;1.3
Söderköping;män;Antal;2024;1.45
Söderköping;män;Antal;2025;1.52
Söderköping;kvinnor;Antal;2000;1.65
Söderköping;kvinnor;Antal;2001;1.63
Söderköping;kvinnor;Antal;2002;1.94
Söderköping;kvinnor;Antal;2003;1.82
Söderköping;kvinnor;Antal;2004;1.86
Söderköping;kvinnor;Antal;2005;1.98
Söderköping;kvinnor;Antal;2006;1.77
Söderköping;kvinnor;Antal;2007;2.31
Söderköping;kvinnor;Antal;2008;1.78
Söderköping;kvinnor;Antal;2009;1.99
Söderköping;kvinnor;Antal;2010;2.24
Söderköping;kvinnor;Antal;2011;2.3
Söderköping;kvinnor;Antal;2012;2.19
Söderköping;kvinnor;Antal;2013;2.27
Söderköping;kvinnor;Antal;2014;2.29
Söderköping;kvinnor;Antal;2015;1.99
Söderköping;kvinnor;Antal;2016;2.09
Söderköping;kvinnor;Antal;2017;2.06
